164	1.0
165	1.0
166	0.9833333333333333
167	0.9833333333333333
168	0.9666666666666667
169	0.9833333333333333
170	0.9833333333333333
171	1.0
172	1.0
173	1.0
174	0.9833333333333333
175	0.9833333333333333
176	0.9833333333333333
177	1.0
178	1.0
179	1.0
180	1.0
181	1.0
182	1.0
183	1.0
184	1.0
185	1.0
186	0.9833333333333333
187	1.0
188	1.0
189	1.0
190	1.0
191	0.95
192	0.9666666666666667
193	0.9666666666666667
194	0.9666666666666667
195	0.9833333333333333
196	0.9833333333333333
197	0.9833333333333333
198	0.9666666666666667
199	0.9666666666666667
200	1.0
201	1.0
202	1.0
203	1.0
204	0.9833333333333333
205	1.0
206	1.0
207	1.0
208	1.0
209	1.0
210	0.9833333333333333
211	1.0
212	1.0
213	1.0
214	0.95
215	0.9833333333333333
216	0.9833333333333333
217	0.9666666666666667
218	1.0
219	0.9666666666666667
220	0.9833333333333333
221	0.9833333333333333
222	0.9833333333333333
223	1.0
224	1.0
225	1.0
226	1.0
227	1.0
228	1.0
229	1.0
230	1.0
231	1.0
232	1.0
233	1.0
234	0.95
235	0.9666666666666667
236	1.0
237	1.0
238	1.0
239	0.9833333333333333
240	0.9833333333333333
241	1.0
242	1.0
243	1.0
244	1.0
245	0.9833333333333333
246	0.9833333333333333
247	1.0
248	0.9833333333333333
249	1.0
250	1.0
251	1.0
252	1.0
253	1.0
254	1.0
255	1.0
256	1.0
257	1.0
258	1.0
259	0.9833333333333333
260	1.0
261	0.9833333333333333
262	0.9833333333333333
263	1.0
264	1.0
265	1.0
266	1.0
267	1.0
268	1.0
269	0.9833333333333333
270	1.0
271	1.0
272	1.0
273	1.0
274	1.0
275	1.0
276	1.0
277	1.0
278	1.0
279	1.0
280	1.0
281	1.0
282	1.0
283	1.0
284	1.0
285	1.0
286	1.0
287	1.0
288	1.0
289	1.0
290	1.0
291	1.0
292	1.0
293	1.0
294	1.0
295	1.0
296	1.0
297	1.0
298	1.0
299	1.0
300	0.9833333333333333
301	0.9833333333333333
302	1.0
303	1.0
304	1.0
305	0.9833333333333333
306	1.0
307	1.0
308	1.0
309	1.0
310	1.0
311	1.0
312	1.0
313	1.0
314	1.0
315	1.0
316	0.9833333333333333
317	0.9833333333333333
318	1.0
319	1.0
320	1.0
321	0.9833333333333333
322	1.0
323	1.0
324	1.0
325	1.0
326	1.0
327	1.0
328	1.0
329	1.0
330	1.0
331	1.0
332	0.9833333333333333
333	0.9833333333333333
334	0.9833333333333333
335	1.0
336	1.0
337	1.0
338	1.0
339	1.0
340	1.0
341	1.0
342	1.0
343	1.0
344	1.0
345	1.0
346	1.0
347	1.0
348	1.0
349	1.0
350	1.0
351	1.0
352	1.0
353	1.0
354	1.0
355	1.0
356	1.0
357	1.0
358	1.0
359	1.0
360	1.0
361	1.0
362	1.0
363	1.0
364	1.0
365	1.0
366	1.0
367	1.0
368	1.0
369	1.0
370	1.0
371	1.0
372	1.0
373	1.0
374	1.0
375	1.0
376	1.0
377	1.0
378	1.0
379	1.0
380	1.0
381	1.0
382	1.0
383	1.0
384	1.0
385	1.0
386	1.0
387	1.0
388	1.0
389	1.0
390	1.0
391	1.0
392	1.0
393	1.0
394	1.0
395	1.0
396	1.0
397	1.0
398	1.0
399	1.0
400	1.0
401	1.0
402	1.0
403	1.0
404	1.0
405	1.0
406	1.0
407	1.0
408	1.0
409	1.0
410	1.0
411	1.0
412	1.0
413	1.0
414	1.0
415	1.0
416	1.0
417	1.0
418	1.0
419	1.0
420	1.0
421	1.0
422	1.0
423	0.9833333333333333
424	1.0
425	1.0
426	1.0
427	1.0
428	1.0
429	1.0
430	1.0
431	1.0
432	1.0
433	1.0
434	1.0
435	1.0
436	1.0
437	1.0
438	1.0
439	1.0
440	1.0
441	1.0
442	1.0
443	1.0
444	1.0
445	1.0
446	1.0
447	1.0
448	1.0
449	1.0
450	1.0
451	1.0
452	1.0
453	1.0
454	1.0
455	1.0
456	1.0
457	1.0
458	1.0
459	1.0
460	1.0
461	1.0
462	1.0
463	1.0
464	1.0
465	1.0
466	1.0
467	1.0
468	1.0
469	1.0
470	1.0
471	1.0
472	1.0
473	1.0
474	1.0
475	1.0
476	1.0
477	1.0
478	1.0
479	1.0
480	1.0
481	1.0
482	1.0
483	1.0
484	1.0
485	1.0
486	1.0
487	1.0
488	1.0
489	1.0
490	1.0
491	1.0
492	1.0
493	1.0
494	1.0
495	1.0
496	1.0
497	1.0
498	1.0
499	1.0
500	1.0
